Protein,Coefficient,Abs_Coefficient
A0A0A0MRG9,0.02455265870436745,0.02455265870436745
Q9P107,0.024301994329452684,0.024301994329452684
E5RHS1,-0.02410950662513342,0.02410950662513342
A0A0G2JPB7,-0.024015374702811884,0.024015374702811884
Q9Y2V7,-0.023974076861166184,0.023974076861166184
Q86UP2,0.023965824082460275,0.023965824082460275
P51805,0.023894223870290207,0.023894223870290207
P02748,0.023676127597096665,0.023676127597096665
K7EJD1,0.023656316626722393,0.023656316626722393
A0A7P0TA22,0.023599467577494874,0.023599467577494874
Q9HCE5,0.02338230341554954,0.02338230341554954
I3L2G7,0.023372515440438484,0.023372515440438484
A0A6Q8PG29,0.022987580051433892,0.022987580051433892
Q8IYT2,-0.02292812155749964,0.02292812155749964
Q7Z5M8,-0.022873112207476697,0.022873112207476697
O00267,0.02280144963004214,0.02280144963004214
H7C2W0,-0.022741273978159497,0.022741273978159497
P13010,0.022596223214709502,0.022596223214709502
D6R9U1,0.02254254536141644,0.02254254536141644
F6SDV2,-0.022538651280736025,0.022538651280736025
O95295,-0.022515721336893852,0.022515721336893852
V9GY82,0.02241100290733163,0.02241100290733163
P17342,-0.022229473238865195,0.022229473238865195
C9JLK0,0.022201596924106174,0.022201596924106174
A0A087WWB8,0.02217948875798162,0.02217948875798162
A0A0X1KG74,-0.0221127894846182,0.0221127894846182
Q96HP0,0.021919652914355242,0.021919652914355242
M0QZW6,-0.02172523076914609,0.02172523076914609
H3BSJ7,-0.021601358094492384,0.021601358094492384
P21860,-0.021591740221318077,0.021591740221318077
P32119,-0.02158391664249429,0.02158391664249429
O60296,-0.021538009042386855,0.021538009042386855
A8MY32,-0.021229017425584314,0.021229017425584314
Q86VF2,-0.021205443017795585,0.021205443017795585
A8MUN2,0.021203486477794416,0.021203486477794416
Q14590,0.021177547377281225,0.021177547377281225
H7C3Z3,-0.02108226153932536,0.02108226153932536
P23141,0.021064315799565123,0.021064315799565123
Q69YN4,-0.021040068404131754,0.021040068404131754
M0QYS4,-0.021015783991310318,0.021015783991310318
O75821,-0.020998977492146374,0.020998977492146374
H3BUW0,-0.020956409353813092,0.020956409353813092
I6L899,0.020928594667205123,0.020928594667205123
A0A7P0TBF0,-0.020833480150845348,0.020833480150845348
A0A8I5KWS6,-0.02062894402042799,0.02062894402042799
Q8TCC6,-0.020584095510250984,0.020584095510250984
Q86U86,0.020567027795281422,0.020567027795281422
Q9HB14,-0.020419858333683448,0.020419858333683448
J9JIH8,-0.020334128127538435,0.020334128127538435
Q7Z3S7,-0.020259512229531734,0.020259512229531734
F8WBT6,-0.02006627852759291,0.02006627852759291
Q5TF58,0.01982531197818781,0.01982531197818781
Q8N3J3,0.01975517289275789,0.01975517289275789
Q08AF3,0.019741303700605686,0.019741303700605686
B7ZKJ3,-0.019446158264867994,0.019446158264867994
K7ENM7,-0.01929150240478518,0.01929150240478518
Q8TBB7,-0.019092268620014872,0.019092268620014872
A0A5H1ZRS1,-0.019089969848132337,0.019089969848132337
P28072,-0.01903447231573251,0.01903447231573251
A0A075B716,-0.018995098172799534,0.018995098172799534
Q9ULL5,-0.018956212274195368,0.018956212274195368
G5E9Z6,-0.018820724260961482,0.018820724260961482
A0A7P0T7Z2,0.01877091099979935,0.01877091099979935
A0A2R8Y437,0.018729855647270876,0.018729855647270876
P51884,0.018728155043784757,0.018728155043784757
E9PQT8,-0.018707096441150317,0.018707096441150317
Q9HC96,0.018632566197241265,0.018632566197241265
A0A087X0M8,-0.018607781728463713,0.018607781728463713
A0A0B4J250,-0.018559648484605444,0.018559648484605444
E9PFA2,0.01854528688649574,0.01854528688649574
J3QLL3,-0.01839940643662283,0.01839940643662283
H3BRA9,-0.01826689867478003,0.01826689867478003
P01714,-0.018244128160052213,0.018244128160052213
Q14692,-0.018196489866172404,0.018196489866172404
C9JLR9,-0.01816478520238452,0.01816478520238452
H7C2V9,-0.01803065279491579,0.01803065279491579
Q68E01,-0.01801521376706881,0.01801521376706881
J3KQP8,-0.018005289691936707,0.018005289691936707
A0A804HL72,0.017969872497169716,0.017969872497169716
Q8N8A8,0.01773663800189197,0.01773663800189197
Q96HJ3,-0.017682120053751908,0.017682120053751908
Q9NYF8,-0.017626946949142443,0.017626946949142443
Q14966,0.017614867253788496,0.017614867253788496
Q6S8J3,-0.017564880748646296,0.017564880748646296
A0A805TBS0,-0.017539697373824135,0.017539697373824135
P07357,-0.01747239418186161,0.01747239418186161
A0A7P0T824,0.017391677716902823,0.017391677716902823
H0YN14,-0.017324985116979514,0.017324985116979514
A0A0B4J1V0,0.017302137553024857,0.017302137553024857
Q5T098,0.017269670351723672,0.017269670351723672
Q9UNY4,-0.017233342896168482,0.017233342896168482
Q7Z794,-0.01710287454703607,0.01710287454703607
E5RI94,-0.01708344096587978,0.01708344096587978
B5MC51,-0.01693548991387369,0.01693548991387369
M0R276,-0.016844952485946,0.016844952485946
P17544,0.016775098290257057,0.016775098290257057
K7ER74,0.01666528556753472,0.01666528556753472
A0A7P0Z4M7,-0.016527909759124822,0.016527909759124822
A0A1B0GUN9,-0.016487308464517333,0.016487308464517333
A0A0G2JJQ8,0.016485144695205806,0.016485144695205806
Q8IWG1,-0.016434144273310424,0.016434144273310424
O15056,-0.016418650720264393,0.016418650720264393
A0A0J9YXQ8,-0.016323319651089012,0.016323319651089012
P23142,0.01625281287955014,0.01625281287955014
Q9BX67,0.0162027519480172,0.0162027519480172
F8W6P5,-0.016139531993418475,0.016139531993418475
D6RJB7,0.015992824345367085,0.015992824345367085
P01703,-0.01598032838388111,0.01598032838388111
F8WFE0,0.015962664961871362,0.015962664961871362
A0A1B0GVI3,-0.015941587002693144,0.015941587002693144
G3V2R1,-0.01579498583593197,0.01579498583593197
Q9BY12,-0.015778513758805703,0.015778513758805703
A0A1W2PRC7,0.015762372458160725,0.015762372458160725
P36383,0.01564103307313107,0.01564103307313107
A0A1B0GUL6,0.015611328253554277,0.015611328253554277
Q9UIF9,-0.015599231731414451,0.015599231731414451
Q15527,-0.015578181186770275,0.015578181186770275
A0A804HJV4,-0.015507390328884112,0.015507390328884112
O94986,-0.015495547393827733,0.015495547393827733
Q9Y6X9,0.01548489847275211,0.01548489847275211
Q8WYL5,-0.015473046450163114,0.015473046450163114
A0A7P0T811,-0.01542575883450114,0.01542575883450114
A0A669KA35,0.01542310909258362,0.01542310909258362
Q9NQT8,-0.015405687121657201,0.015405687121657201
A0A494C1Q3,0.01537253833258908,0.01537253833258908
A0A0C4DH73,0.015225462010355269,0.015225462010355269
A0A2R8YDH4,-0.015191744684395193,0.015191744684395193
C9IYG9,0.015118751338240364,0.015118751338240364
B1ANR0,0.014941494278683017,0.014941494278683017
A0A2R8YEL6,0.014840966183618768,0.014840966183618768
Q9BXU9,0.014612856317019477,0.014612856317019477
A0A494C0H4,0.014507101353461307,0.014507101353461307
E9PS39,0.014418448371401346,0.014418448371401346
Q7Z3T8,-0.01437473069660182,0.01437473069660182
A0A2R8Y6X0,0.01436354857687089,0.01436354857687089
A0A6Q8PFV6,-0.0143375779006969,0.0143375779006969
A0A7P0TAA5,-0.014251006033142728,0.014251006033142728
Q70CQ4,-0.01423542521464979,0.01423542521464979
A6NLJ0,0.014224926972541312,0.014224926972541312
Q9H0E9,-0.014106322135513633,0.014106322135513633
C9JLV4,-0.014104626126918072,0.014104626126918072
I3L145,0.014070072186780793,0.014070072186780793
P30040,-0.014032663125326599,0.014032663125326599
Q9UBB4,0.013998731349754202,0.013998731349754202
O43639,-0.01392476202755144,0.01392476202755144
P35900,-0.01392107092622697,0.01392107092622697
A0A8I5QJI3,-0.013918519513030681,0.013918519513030681
Q6ZSZ6,-0.013808255720389554,0.013808255720389554
A0A0J9YX86,-0.013775584862987654,0.013775584862987654
A0A0C4DFZ7,-0.013738139589465867,0.013738139589465867
Q8WW22,-0.013736435178291012,0.013736435178291012
O00628,0.013730633790505773,0.013730633790505773
J3QRV5,0.01366406631744423,0.01366406631744423
B5MC47,0.013658209217124581,0.013658209217124581
O75747,-0.013656546914653588,0.013656546914653588
Q6P499,0.013629178571011171,0.013629178571011171
A0A0G2JMB2,0.013556441497787876,0.013556441497787876
Q07108,0.01355475524496682,0.01355475524496682
A0A499FJ85,-0.013379532863279515,0.013379532863279515
A0AV96,0.013373992976422734,0.013373992976422734
Q02952,-0.013372835141880306,0.013372835141880306
A0A0D9SG04,-0.013359616462309907,0.013359616462309907
P01591,-0.013354368090106667,0.013354368090106667
F8VSL3,-0.013310314365800076,0.013310314365800076
E9PNC0,-0.013290360788491893,0.013290360788491893
G3V5Z3,-0.013284167868359887,0.013284167868359887
Q14C87,0.013267748980921434,0.013267748980921434
P18428,0.013258952745679658,0.013258952745679658
J3KN75,-0.013248480713276622,0.013248480713276622
P02760,-0.013219452582926719,0.013219452582926719
O75683,-0.013208416710595387,0.013208416710595387
O75534,0.013187960124779848,0.013187960124779848
H0Y4I9,-0.013184031819580088,0.013184031819580088
Q9Y2J4,-0.013183238771962839,0.013183238771962839
P35858,-0.013139271800523437,0.013139271800523437
G3V164,0.01308099735282328,0.01308099735282328
A0A0A0MRY4,0.013043695975162023,0.013043695975162023
H0YEN1,0.013024659491946429,0.013024659491946429
Q13461,0.013021078694642297,0.013021078694642297
A0A0A0MS09,-0.013013888980730557,0.013013888980730557
I3L0W7,-0.012972903136036627,0.012972903136036627
P42336,-0.012933479983287706,0.012933479983287706
O76031,-0.01292717837783328,0.01292717837783328
C9JHU5,-0.012833813248020094,0.012833813248020094
Q5T244,0.012816644914023784,0.012816644914023784
Q9UL03,-0.012804334724609102,0.012804334724609102
P20309,-0.012780176609899909,0.012780176609899909
E7EUT5,-0.012771725384198507,0.012771725384198507
Q8NDV7,0.012766143350781124,0.012766143350781124
Q8NAB2,-0.012736913358312145,0.012736913358312145
B4E1Z4,0.012726482902453654,0.012726482902453654
Q8WXU2,0.012708216341353277,0.012708216341353277
A0A3B3IS09,0.012691657858915859,0.012691657858915859
H3BT35,0.012658114097883122,0.012658114097883122
H7C0L5,-0.012609734274763817,0.012609734274763817
Q8TBY8,0.012583426199162497,0.012583426199162497
Q6UXA7,0.01256740299584558,0.01256740299584558
E5RHR4,0.012563782176604449,0.012563782176604449
A0A087WTJ9,0.012555145244521237,0.012555145244521237
Q96QR8,-0.012543036327171072,0.012543036327171072
A0A7P0TAS7,-0.01250069620287757,0.01250069620287757
H7C5C2,0.012459340784783599,0.012459340784783599
Q9UIF8,-0.012454957888940167,0.012454957888940167
E5RJR3,0.012444744273426855,0.012444744273426855
A0A2R8YD19,0.012435511706128525,0.012435511706128525
I6L8A6,-0.012341950096886573,0.012341950096886573
D3YTI2,-0.012311886376661526,0.012311886376661526
G3V2M1,-0.012275776685291598,0.012275776685291598
O75147,-0.012238470042268513,0.012238470042268513
Q9NZW5,0.012229246364501777,0.012229246364501777
D6RD24,-0.012122523288308632,0.012122523288308632
F5GWL3,0.01210620460442302,0.01210620460442302
I3L0P9,-0.012066475802736305,0.012066475802736305
O15211,-0.012038659048665738,0.012038659048665738
X6R8S9,-0.012030381839352127,0.012030381839352127
H3BMD0,-0.012019395392162395,0.012019395392162395
B4DJ23,0.011929254735841171,0.011929254735841171
X6R8W7,-0.011897331980755132,0.011897331980755132
Q9NQW6,-0.011809500091750578,0.011809500091750578
A1IGU5,0.011719911861448334,0.011719911861448334
Q86YW9,-0.011667522057524865,0.011667522057524865
Q9Y6D6,0.011651379573876202,0.011651379573876202
Q12767,-0.011610154231590186,0.011610154231590186
P13056,-0.01159381310937788,0.01159381310937788
A0A7I2V3Q9,-0.011589302149569469,0.011589302149569469
M0R0P8,-0.01156127002705125,0.01156127002705125
A0A0C4DG89,-0.011551615235780327,0.011551615235780327
G3V3F7,-0.01154944298497939,0.01154944298497939
P46089,-0.01154856866116183,0.01154856866116183
O95235,-0.011545128047724229,0.011545128047724229
P24723,0.011517232526554677,0.011517232526554677
P78386,-0.011505983314456987,0.011505983314456987
A0A7P0T8U3,0.011491833412749175,0.011491833412749175
A0A2R8YDI2,0.01143078083022986,0.01143078083022986
A0A8I5KWT8,-0.011416050242321561,0.011416050242321561
H3BV44,0.011402540053318208,0.011402540053318208
Q14116,0.011397405738885138,0.011397405738885138
J3KMZ7,-0.011381864371899824,0.011381864371899824
J3QSC5,0.01136200522934402,0.01136200522934402
Q9Y2F9,0.011349501033650249,0.011349501033650249
A0A669KB77,-0.01130850370279037,0.01130850370279037
C9JL73,-0.011305305325481801,0.011305305325481801
O15061,0.011288160886106149,0.011288160886106149
A0A0C4DH31,-0.011265889766931032,0.011265889766931032
O95988,-0.011216603856256804,0.011216603856256804
O75339,0.011214807887874753,0.011214807887874753
Q5JWV3,0.011193567695792191,0.011193567695792191
A0A0J9YYF7,-0.011173611879228785,0.011173611879228785
P02763,-0.011168616760331469,0.011168616760331469
O00148,0.011128515541843262,0.011128515541843262
G3V2A4,0.011105273854732213,0.011105273854732213
E5RIS9,-0.01109957163336415,0.01109957163336415
A0A7I2U302,0.011042968706161746,0.011042968706161746
P07358,0.011031838560860171,0.011031838560860171
Q5TZA2,0.010972044623152918,0.010972044623152918
A0A0C4DH67,0.010957776624566661,0.010957776624566661
Q5JZH3,0.01093250435613906,0.01093250435613906
H0YBT0,-0.010919905669247604,0.010919905669247604
H7C1W8,-0.010916262753195155,0.010916262753195155
Q92545,-0.010889408688139592,0.010889408688139592
Q13625,-0.010840030232669743,0.010840030232669743
M0R297,-0.010826687677951639,0.010826687677951639
C9JSS1,0.01082227383060096,0.01082227383060096
Q9UBB9,0.010776874846585965,0.010776874846585965
H0Y555,-0.010776456281327049,0.010776456281327049
A0A494C0U8,0.010761146609049341,0.010761146609049341
A8MV73,0.010748857245699977,0.010748857245699977
H3BV43,0.010717144469321458,0.010717144469321458
A0A087WT80,0.010682867234457692,0.010682867234457692
Q96JM4,-0.010611368156235507,0.010611368156235507
Q8WUN7,0.010593306644510228,0.010593306644510228
G3V1D0,0.010592302992918108,0.010592302992918108
K7EL19,0.010565315299960857,0.010565315299960857
H0YKX0,0.01051480492055009,0.01051480492055009
A0A1B0GTY3,0.010509955892913326,0.010509955892913326
O14983,0.010484984987595194,0.010484984987595194
Q66GS9,0.010466417224934424,0.010466417224934424
H0Y9N9,-0.01042585632981321,0.01042585632981321
A0A8I5KY43,0.010395348552768425,0.010395348552768425
Q9UJP4,0.010382938644442815,0.010382938644442815
Q8N2N9,-0.010242059693195558,0.010242059693195558
Q9UPQ3,0.01022094883073519,0.01022094883073519
Q96MY7,0.010208468775793577,0.010208468775793577
Q8NDX1,-0.010169561259128785,0.010169561259128785
Q8NAV2,-0.010163771610873102,0.010163771610873102
F8VSE4,0.010104751624762199,0.010104751624762199
H3BSS6,-0.01008520610005838,0.01008520610005838
