Protein,Coefficient,Abs_Coefficient
K7ES05,-0.001644688200781813,0.001644688200781813
J3QLV5,0.001477955416591738,0.001477955416591738
A0A2R8Y5Z7,0.0014691538209636085,0.0014691538209636085
H0Y555,0.0014047021493465862,0.0014047021493465862
A0A075B7B5,-0.0012882927127020273,0.0012882927127020273
E7EPX0,0.0012280863806909557,0.0012280863806909557
O14492,-0.0011999091962336264,0.0011999091962336264
F8VVB8,0.0011771388863764164,0.0011771388863764164
Q9NRY4,-0.0011251602492567225,0.0011251602492567225
A0A087WTN6,0.0010208703359434886,0.0010208703359434886
Q86US8,-0.0008272197565934086,0.0008272197565934086
H3BPV7,-0.00072968750310825,0.00072968750310825
A0A8I5KSM3,-0.0006153164949797574,0.0006153164949797574
A0A087WT78,0.0005151819701156073,0.0005151819701156073
A0A1B0GVW8,-0.000497971078572094,0.000497971078572094
Q9UKC9,0.0003333009520194547,0.0003333009520194547
P51805,-0.000302460591550479,0.000302460591550479
Q9NR63,-0.00027149070202772864,0.00027149070202772864
Q66GS9,-0.00022476990436373048,0.00022476990436373048
