Protein,logFC,AveExpr,t,P.Value,adj.P.Val,B
P05546,-0.1639329143912649,2.920395113357307,-0.3297035160155725,0.7459913987013158,0.9746085272481615,-4.608440122761783
A0A8I5KY42,-0.20073035601439404,-2.423741447348284,-0.3291170516386895,0.7464261843098199,0.9746085272481615,-4.608446122489867
P06213,-0.1760135226048749,-0.4842647207660432,-0.3284699920713181,0.7469059961051202,0.9746085272481615,-4.608452730068147
K7EQH7,-0.14630682227618697,-1.3839986665283361,-0.3274925649617125,0.747630988448353,0.9746085272481615,-4.608462687266832
Q96PD5,-0.1398656685386448,2.3814043708974553,-0.3269253051724254,0.7480518576555089,0.9746085272481615,-4.60846845278516
A0A2R8YEK3,-0.15864973158799556,-3.8936043065885206,-0.32534110064390914,0.7492276689444131,0.9746085272481615,-4.608484502805066
P02749,-0.14840549658290758,4.439201033327941,-0.3240848186141335,0.7501605486373275,0.9746085272481615,-4.608497176587582
Q9BZ23,0.3548234397104899,-4.772086468829699,0.3230186668038036,0.7509525579479777,0.9746085272481615,-4.608507894818976
E9PMS6,-0.14170010168752234,-0.718519744029644,-0.3224173962986902,0.7513993493381785,0.9746085272481615,-4.608513924338688
A0AV96,-0.1820874797240365,-0.2618769015594967,-0.3223827506637026,0.751425096567355,0.9746085272481615,-4.608514271430508
O43747,-0.14176414878530608,3.209245290800906,-0.32236710130590057,0.7514367266342946,0.9746085272481615,-4.608514428199217
H3BTD5,-0.16327775096025254,3.1677846956444675,-0.32222348617894025,0.7515434593749752,0.9746085272481615,-4.60851586652922
O15392,-0.331669506373221,-0.7598961094297363,-0.3218553923081945,0.7518170453885453,0.9746085272481615,-4.608519550201469
A0A669KBG8,-0.23601421442124737,2.3865201193269483,-0.32161616198398973,0.7519948718549657,0.9746085272481615,-4.60852194208226
H0Y486,-0.16014824365201474,-0.784137372487103,-0.32121711475370623,0.7522915267873908,0.9746085272481615,-4.608525927994559
A0A286YFJ8,0.18158512413521155,2.937521479554564,0.3210269943017686,0.7524328780045065,0.9746085272481615,-4.608527825330917
Q9UIW2,-0.15710327081374187,1.9108546770146078,-0.3205679995382773,0.7527741701206411,0.9746085272481615,-4.608532401429421
A0A0J9YVU5,0.1358179196712983,0.6408517542840013,0.3174775467814942,0.7550734989562679,0.9757391908441245,-4.608563046594284
A0A6Q8PHD4,0.16963980085595215,-0.45310578826185,0.3173255519819349,0.7551866463843823,0.9757391908441245,-4.6085645463208005
A0A0U1RR93,-0.24524135668684277,-3.9652262322902367,-0.316725455350698,0.7556334245098211,0.9757391908441245,-4.60857046061106
A6ND93,-0.29338694377151686,-3.0682438541127715,-0.3159556389668576,0.7562066921656831,0.9757391908441245,-4.608578031603317
I3L0P9,0.14805809834122208,-4.669816611351458,0.31509211938748505,0.7568499142205324,0.9757391908441245,-4.608586502769902
A0A286YEY4,-0.13356778385217805,6.70799821226299,-0.3150833155274033,0.7568564730300799,0.9757391908441245,-4.608586589019753
H0Y770,-0.37384451053511913,-6.705377535184134,-0.31452723268497135,0.7572707895198565,0.9757391908441245,-4.608592032101922
A0A8I5KSM3,-0.13088339330991872,-1.136317381176072,-0.3135633411482642,0.7579891304133726,0.9757391908441245,-4.608601444705732
I3L466,-0.19584225654240245,-0.5165934848174738,-0.31349442108828945,0.7580405019414334,0.9757391908441245,-4.608602116645178
O43680,0.2808929109007592,0.8855272402572842,0.31229782938280476,0.7589326024713203,0.9762588625097616,-4.608613759905598
A0A0G2JMV4,0.25680732189023203,-2.239762898942233,0.3115324129521541,0.7595034318575704,0.9763375855910158,-4.608621184896687
H0YAT7,0.16047150753075035,-1.5460386594733664,0.3090247001078417,0.7613746310956067,0.9763375855910158,-4.608645386631771
G3V2J8,-0.15567090072992373,3.150946234598979,-0.3083259730201473,0.7618962793363692,0.9763375855910158,-4.608652095981105
G3V5Z3,-0.16778099256228485,-1.5099077331943016,-0.3079798278633403,0.762154744744219,0.9763375855910158,-4.608655414260244
Q9NS91,-0.13681546637435282,3.6729584412390386,-0.30602411809476365,0.7636156130984164,0.9763375855910158,-4.608674094066387
H3BPV7,-0.12195720650168895,1.8209600775972892,-0.3047911159823781,0.7645371118487447,0.9763375855910158,-4.608685811258001
A0A804HKE7,-0.20895477418119346,-0.9070512394797393,-0.30451889421972383,0.7647406094224116,0.9763375855910158,-4.608688391948721
K7ENB9,-0.13898213283261152,1.1447217007442403,-0.30436239445704594,0.7648576078600147,0.9763375855910158,-4.608689874563101
B7Z493,0.2453405397845767,-3.4478297633714163,0.3042484143519397,0.7649428225245423,0.9763375855910158,-4.608690953895174
J3QQQ3,-0.18158743967215812,-0.5706266594835987,-0.3040649211288429,0.765080013674982,0.9763375855910158,-4.608692690650535
Q9NR80,-0.22110932626540158,-7.346341299733618,-0.30378921602872033,0.7652861634813293,0.9763375855910158,-4.608695298262959
P08185,0.1534227394514322,-0.5418935836793052,0.3032396019167457,0.7656971745991685,0.9763375855910158,-4.608700489605179
Q7L7X3,-0.13846154720039294,2.1545350108340617,-0.3027734729377754,0.7660458108502186,0.9763375855910158,-4.608704885196462
Q9BZ95,-0.14151223914089,0.36607772051375154,-0.30256653591153654,0.7662006039005648,0.9763375855910158,-4.608706834492772
Q86W68,-0.2065381167224667,-0.5907607777458033,-0.3024069345921094,0.7663199958940989,0.9763375855910158,-4.608708337008789
A0A8I5KTZ3,-0.15026854489159713,-0.04369080682258262,-0.30061712064972723,0.7676593079300595,0.9773115189847902,-4.608725133584751
Q03591,0.17783932650680168,-0.6686884392640522,0.2999327907117349,0.768171591536693,0.9773115189847902,-4.608731529951453
M0QZP2,-0.1375373361804053,2.3368046897724706,-0.2986697688472857,0.7691173709573553,0.9773115189847902,-4.6087432978750495
H0YC35,-0.24108992824041486,-3.965216855706252,-0.2986118615803225,0.7691607422931981,0.9773115189847902,-4.6087438362490785
A0A7P0T9G4,0.2943303313381538,-6.1767824416816755,0.29633855168893797,0.7708640295295383,0.9773115189847902,-4.60876489094444
P05543,-0.11763614712438186,-0.985805012108546,-0.29611049844105497,0.7710349665662546,0.9773115189847902,-4.608766994418811
P18206,-0.2588135580723532,-2.9382981162661608,-0.2957632058368401,0.7712953027749925,0.9773115189847902,-4.608770194667948
A0A6Q8PGB5,-0.1490921440769064,-5.18919771699725,-0.29573959129260663,0.7713130056506536,0.9773115189847902,-4.608770412139045
A0A286YF17,-0.3011987418562305,-4.039087807053374,-0.29551079642941447,0.7714845307443716,0.9773115189847902,-4.6087725182775765
Q14344,-0.11990008187144507,4.506180850187343,-0.292613698251814,0.7736575130968513,0.9783790455214749,-4.608799049158171
Q8NDV7,-0.19898624708443252,0.30880138965675047,-0.29260253217336996,0.7736658920507526,0.9783790455214749,-4.608799150919479
H7C2W0,0.20272012659862848,-1.0964811095034643,0.29166017916710746,0.7743731319973746,0.9783790455214749,-4.608807725296416
Q9ULD0,-0.180709940946145,-1.0756927609391422,-0.2913850254170714,0.7745796748858569,0.9783790455214749,-4.608810223787254
A0A286YEY5,-0.21765931404342476,-0.9718933838368145,-0.29078190684841304,0.7750324643245723,0.9783790455214749,-4.608815692237026
P78524,-0.20792376414372793,-1.6543329000250977,-0.29047376147995757,0.7752638359709937,0.9783790455214749,-4.60881848189683
H0YJV3,0.1788609146854636,-4.017801591820704,0.2861654866974305,0.7785009994362249,0.9805100121702296,-4.608857181664596
A0A1B0GTF3,-0.30522405926081486,-4.679397790458647,-0.28608001664659366,0.7785652631053831,0.9805100121702296,-4.60885794368385
Q2M2I8,-0.25588823540760597,-2.9747498470568323,-0.28568780972336555,0.7788601790169876,0.9805100121702296,-4.608861437596037
Q9H0M0,0.37312167300298515,-7.2803310218074575,0.2828771533917348,0.7809746435377405,0.9805100121702296,-4.608886338457673
P35590,-0.26025741631703325,-1.9125153822865029,-0.28267843409875104,0.7811242081767277,0.9805100121702296,-4.608888089869772
Q7Z2Z1,-0.2329619855746452,-1.618192436932965,-0.28080449648028255,0.7825350503247928,0.9805100121702296,-4.6089045464905
P51805,-0.11915197594586857,2.321156528548008,-0.28050025137896184,0.7827641833722894,0.9805100121702296,-4.6089072081985245
O95007,0.4324180615901536,-6.453471207065747,0.2797487776009273,0.783330221908703,0.9805100121702296,-4.608913770393513
A0A3B3ISQ4,-0.12830926658276598,-0.8444660201454365,-0.27958933742321496,0.7834503345045307,0.9805100121702296,-4.608915160474932
Q86SR1,-0.11671064012764357,0.27806544972294034,-0.27918717121724806,0.7837533273960434,0.9805100121702296,-4.60891866331492
A0A2U3TZK7,-0.16731729720928779,-1.3222783581271091,-0.2784483063795672,0.7843100835963717,0.9805100121702296,-4.608925085891434
P53420,-0.25153471915452197,-1.0558794961510993,-0.2780330145870022,0.7846230713271222,0.9805100121702296,-4.608928688485343
Q9BVJ6,-0.14390314327450926,-0.4001054506755462,-0.2778231269414803,0.7847812692610481,0.9805100121702296,-4.608930507223202
E9PI56,-0.2682828906586203,0.6662179390806018,-0.2770974084261236,0.7853283379405176,0.9805100121702296,-4.60893678540577
P23083,-0.1266980202838921,-2.012568886146146,-0.2759884565785833,0.7861645244418591,0.9805100121702296,-4.608946347825589
A0A1W2PRT2,-0.13868253753383253,-1.751301197782189,-0.27591710897753363,0.7862183321899251,0.9805100121702296,-4.608946961763498
A0A087WUF3,-0.19537930121563185,-1.0086429523175253,-0.2759114162157764,0.7862226255106943,0.9805100121702296,-4.60894701074235
Q13275,0.3130192892296799,-3.330443881257372,0.2755146452077933,0.7865218766246065,0.9805100121702296,-4.608950422001452
A0A494C0R8,-0.11832156967081886,3.538925176464719,-0.27449905390478563,0.787288009698334,0.9805100121702296,-4.608959131659409
A0A8I5KQM7,0.24400419026717213,-5.81157126997906,0.2744635218819944,0.7873148181406855,0.9805100121702296,-4.6089594358088375
D6R9W4,-0.1364863775605194,4.029379145267113,-0.2742800380670993,0.7874532586625028,0.9805100121702296,-4.6089610057912935
B1ANH2,-0.15824013793319092,-0.8154590322295122,-0.273645956770429,0.7879317366208872,0.9805100121702296,-4.6089664233874865
A0A5F9ZHQ5,-0.1653510075087068,-1.8053405328595569,-0.27324557287470413,0.7882339117346469,0.9805100121702296,-4.60896983793357
O60306,0.12244469151917445,0.011317459714796849,0.27248445319123515,0.7888084354817948,0.9806144667463358,-4.608976315371013
Q8IYS0,-0.12347938473070941,1.9934425117264485,-0.2715172647225452,0.7895386902336994,0.9806880266506459,-4.608984520953229
A0A2R8YF72,-0.26744089731916443,-4.390247244981349,-0.2692558637529111,0.7912469035469833,0.9806880266506459,-4.609003594798209
E9PIY0,-0.1240525852554577,3.981651959007111,-0.26873650240638086,0.7916393737417018,0.9806880266506459,-4.6090079532490655
E9PM63,-0.16090074860989345,0.40541763328423647,-0.26544486201435863,0.7941281402592008,0.9806880266506459,-4.60903538433107
A0A0A0MRB5,-0.1503459122411337,1.3797484470679582,-0.2643418159574693,0.7949626557662907,0.9806880266506459,-4.6090445023439734
